Point ID,Points_0,Points_1,Points_2,Points_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,U_0,U_1,U_2,U_Magnitude,alpha.oil,alpha.oilMean,arc_length,nut,p,pMean,p_rgh,vtkValidPointMask
393,-0.0055,0.006358,0,0.00840679,-40.73,41.9541,-0.140474,58.4731,-43.3085,50.8487,3.14264,66.8662,0.699955,0.690181,0.002358,3.37586e-06,20022.5,85315.3,20060.2,1
394,-0.0055,0.006364,0,0.00841133,-41.5305,42.5794,-0.150161,59.4795,-44.5398,51.919,3.26651,68.4839,0.72736,0.709373,0.002364,3.58098e-06,21563.2,89359.6,21602.4,1
395,-0.0055,0.00637,0,0.00841587,-42.3259,43.1992,-0.159793,60.4788,-45.7642,52.981,3.38972,70.0916,0.754672,0.728526,0.00237,3.78465e-06,23149.1,93427.3,23189.8,1
396,-0.0055,0.006376,0,0.00842041,-42.5299,43.2113,-0.166465,60.6304,-46.2684,53.1736,3.52311,70.5734,0.770313,0.74165,0.002376,3.82936e-06,29813.1,99097.4,29854.7,1
397,-0.0055,0.006382,0,0.00842496,-42.6865,43.175,-0.172898,60.7145,-46.7134,53.2974,3.65706,70.9657,0.784997,0.754273,0.002382,3.86116e-06,36852,104886,36894.4,1
398,-0.0055,0.006388,0,0.0084295,-42.837,43.1329,-0.179299,60.7905,-47.1495,53.4135,3.79083,71.3474,0.799543,0.766817,0.002388,3.89123e-06,43908,110681,43951.2,1
399,-0.0055,0.006394,0,0.00843405,-42.9816,43.0851,-0.185668,60.8586,-47.5768,53.522,3.92439,71.7186,0.813951,0.779283,0.002394,3.91956e-06,50980.5,116482,51024.6,1
400,-0.0055,0.0064,0,0.0084386,-43.1202,43.0315,-0.192006,60.9188,-47.9953,53.6228,4.05778,72.0792,0.828223,0.791671,0.0024,3.94615e-06,58070.7,122289,58115.6,1
401,-0.0055,0.006406,0,0.00844315,-43.2528,42.9722,-0.198312,60.9709,-48.405,53.716,4.19099,72.4294,0.842358,0.803981,0.002406,3.97101e-06,65178,128102,65223.7,1
402,-0.0055,0.006412,0,0.00844771,-43.3795,42.9072,-0.204587,61.0152,-48.8059,53.8015,4.324,72.7689,0.856355,0.816213,0.002412,3.99415e-06,72302.3,133922,72348.8,1
403,-0.0055,0.006418,0,0.00845226,-43.5002,42.8365,-0.21083,61.0514,-49.1981,53.8795,4.45683,73.0979,0.870216,0.828368,0.002418,4.01555e-06,79443.6,139747,79490.9,1
404,-0.0055,0.006424,0,0.00845682,-43.615,42.76,-0.217041,61.0798,-49.5815,53.9498,4.58948,73.4164,0.883941,0.840445,0.002424,4.03523e-06,86601.9,145579,86649.9,1
405,-0.0055,0.00643,0,0.00846138,-43.7239,42.6779,-0.223221,61.1002,-49.9561,54.0125,4.72194,73.7242,0.897529,0.852444,0.00243,4.05319e-06,93777.2,151417,93826,1
406,-0.0055,0.006436,0,0.00846594,-43.8268,42.5901,-0.229369,61.1127,-50.3221,54.0676,4.85421,74.0214,0.91098,0.864366,0.002436,4.06943e-06,100969,157260,101019,1
407,-0.0055,0.006442,0,0.0084705,-43.9238,42.4965,-0.235486,61.1172,-50.6792,54.1151,4.9863,74.3081,0.924296,0.87621,0.002442,4.08394e-06,108179,163110,108229,1
408,-0.0055,0.006448,0,0.00847506,-44.015,42.3973,-0.24157,61.1139,-51.0277,54.155,5.11821,74.5841,0.937475,0.887977,0.002448,4.09674e-06,115405,168966,115456,1
409,-0.0055,0.006454,0,0.00847963,-44.1002,42.2925,-0.247624,61.1027,-51.3675,54.1874,5.24993,74.8496,0.950519,0.899667,0.002454,4.10782e-06,122648,174828,122699,1
410,-0.0055,0.00646,0,0.0084842,-44.1795,42.1819,-0.253645,61.0836,-51.6986,54.2122,5.38145,75.1044,0.963427,0.911278,0.00246,4.11719e-06,129907,180696,129959,1
411,-0.0055,0.006466,0,0.00848877,-44.2529,42.0657,-0.259635,61.0566,-52.021,54.2295,5.5128,75.3486,0.9762,0.922814,0.002466,4.12485e-06,137183,186570,137237,1
412,-0.0055,0.006472,0,0.00849334,-43.9243,41.5806,-0.257566,60.4844,-51.5887,53.6408,5.72523,74.6425,0.981247,0.929257,0.002472,3.99556e-06,144589,191535,144643,1
413,-0.0055,0.006478,0,0.00849791,-43.4007,40.9164,-0.251594,59.6476,-50.7904,52.7581,5.97765,73.4766,0.982593,0.933235,0.002478,3.80131e-06,152020,196047,152074,1
414,-0.0055,0.006484,0,0.00850249,-42.8737,40.2486,-0.245593,58.8062,-49.9864,51.8707,6.23104,72.3051,0.983918,0.937173,0.002484,3.60778e-06,159411,200546,159465,1
415,-0.0055,0.00649,0,0.00850706,-42.3433,39.5773,-0.239564,57.9601,-49.1767,50.9785,6.4854,71.1281,0.985223,0.941071,0.00249,3.41494e-06,166764,205032,166818,1
416,-0.0055,0.006496,0,0.00851164,-41.8095,38.9025,-0.233506,57.1095,-48.3613,50.0816,6.74073,69.9458,0.986507,0.944929,0.002496,3.2228e-06,174078,209504,174132,1
417,-0.0055,0.006502,0,0.00851622,-41.2724,38.2241,-0.227419,56.2543,-47.5402,49.1799,6.99703,68.7582,0.98777,0.948748,0.002502,3.03137e-06,181353,213963,181408,1
418,-0.0055,0.006508,0,0.0085208,-40.7318,37.5422,-0.221304,55.3945,-46.7135,48.2735,7.25429,67.5656,0.989013,0.952527,0.002508,2.84063e-06,188590,218409,188644,1
419,-0.0055,0.006514,0,0.00852539,-40.1879,36.8568,-0.21516,54.5302,-45.8811,47.3624,7.51252,66.3681,0.990235,0.956266,0.002514,2.6506e-06,195788,222842,195842,1
420,-0.0055,0.00652,0,0.00852997,-39.6407,36.168,-0.208988,53.6614,-45.0432,46.4467,7.7717,65.1658,0.991437,0.959965,0.00252,2.46128e-06,202947,227260,203001,1
421,-0.0055,0.006526,0,0.00853456,-39.09,35.4756,-0.202787,52.7881,-44.1995,45.5262,8.03186,63.9589,0.992619,0.963626,0.002526,2.27264e-06,210067,231666,210122,1
422,-0.0055,0.006532,0,0.00853915,-38.536,34.7797,-0.196558,51.9104,-43.3503,44.6009,8.29298,62.7476,0.99378,0.967247,0.002532,2.0847e-06,217149,236059,217204,1
423,-0.0055,0.006538,0,0.00854374,-37.9786,34.0803,-0.1903,51.0282,-42.4953,43.671,8.55507,61.5321,0.994921,0.970828,0.002538,1.89746e-06,224193,240438,224248,1
424,-0.0055,0.006544,0,0.00854833,-37.4179,33.3774,-0.184014,50.1416,-41.6348,42.7364,8.81812,60.3126,0.996041,0.97437,0.002544,1.71092e-06,231198,244804,231253,1
425,-0.0055,0.00655,0,0.00855292,-36.8538,32.671,-0.177699,49.2506,-40.7686,41.797,9.08212,59.0894,0.997141,0.977872,0.00255,1.52508e-06,238165,249157,238220,1
426,-0.0055,0.006556,0,0.00855752,-36.2863,31.9611,-0.171356,48.3553,-39.8969,40.853,9.34709,57.8628,0.998221,0.981336,0.002556,1.33993e-06,245093,253497,245148,1
427,-0.0055,0.006562,0,0.00856212,-35.7155,31.2477,-0.164984,47.4557,-39.0195,39.9043,9.61302,56.6329,0.99928,0.98476,0.002562,1.15548e-06,251983,257823,252038,1
428,-0.0055,0.006568,0,0.00856672,-35.0804,30.4716,-0.156144,46.467,-37.93,38.819,9.96112,55.1799,0.99992,0.986992,0.002568,1.02664e-06,256428,260930,256483,1
429,-0.0055,0.006574,0,0.00857132,-34.3486,29.6007,-0.143471,45.3436,-36.5145,37.5251,10.4376,53.389,0.999926,0.987396,0.002574,9.84779e-07,257065,262130,257121,1
430,-0.0055,0.00658,0,0.00857592,-33.6166,28.729,-0.130814,44.2204,-35.0995,36.2313,10.9148,51.6121,0.999931,0.987791,0.00258,9.43646e-07,257680,263318,257736,1
431,-0.0055,0.006586,0,0.00858052,-32.8844,27.8565,-0.11817,43.0973,-33.6847,34.9374,11.3927,49.8505,0.999937,0.988178,0.002586,9.03229e-07,258273,264494,258329,1
432,-0.0055,0.006592,0,0.00858513,-32.152,26.9832,-0.105541,41.9744,-32.2702,33.6436,11.8714,48.106,0.999943,0.988556,0.002592,8.63532e-07,258844,265658,258899,1
433,-0.0055,0.006598,0,0.00858974,-31.4194,26.1091,-0.0929252,40.8518,-30.8562,32.3497,12.3507,46.3805,0.999948,0.988927,0.002598,8.24554e-07,259392,266810,259448,1
434,-0.0055,0.006604,0,0.00859435,-30.6867,25.2342,-0.080324,39.7296,-29.4425,31.0559,12.8308,44.6762,0.999953,0.989289,0.002604,7.86293e-07,259918,267950,259974,1
435,-0.0055,0.00661,0,0.00859896,-29.9538,24.3585,-0.067737,38.6079,-28.0291,29.7622,13.3115,42.9955,0.999958,0.989642,0.00261,7.48749e-07,260423,269078,260478,1
436,-0.0055,0.006616,0,0.00860357,-29.2208,23.482,-0.0551642,37.4868,-26.6161,28.4684,13.793,41.3414,0.999964,0.989988,0.002616,7.11922e-07,260905,270194,260961,1
437,-0.0055,0.006622,0,0.00860819,-28.4876,22.6047,-0.0426057,36.3664,-25.2035,27.1747,14.2752,39.7173,0.999969,0.990325,0.002622,6.75809e-07,261365,271299,261421,1
438,-0.0055,0.006628,0,0.0086128,-27.7542,21.7266,-0.0300613,35.2469,-23.7912,25.881,14.7581,38.1267,0.999973,0.990654,0.002628,6.40412e-07,261803,272391,261859,1
439,-0.0055,0.006634,0,0.00861742,-27.0207,20.8477,-0.0175311,34.1284,-22.3792,24.5874,15.2417,36.5743,0.999978,0.990975,0.002634,6.05729e-07,262219,273472,262275,1
440,-0.0055,0.00664,0,0.00862204,-26.287,19.9682,-0.00501609,33.0111,-20.9678,23.2938,15.7259,35.065,0.999983,0.991287,0.00264,5.71761e-07,262613,274541,262669,1
441,-0.0055,0.006646,0,0.00862666,-25.5531,19.0877,0.00748576,31.8952,-19.5566,22.0002,16.2109,33.6045,0.999987,0.991591,0.002646,5.38503e-07,262985,275598,263041,1
442,-0.0055,0.006652,0,0.00863129,-24.8191,18.2065,0.0199734,30.7809,-18.1457,20.7066,16.6967,32.1995,0.999992,0.991887,0.002652,5.05957e-07,263335,276643,263391,1
443,-0.0055,0.006658,0,0.00863591,-24.0849,17.3244,0.032447,29.6685,-16.7352,19.4131,17.1831,30.8576,0.999996,0.992175,0.002658,4.74122e-07,263664,277676,263720,1
444,-0.0055,0.006664,0,0.00864054,-23.3682,16.4575,0.044573,28.5819,-15.3716,18.1608,17.6466,29.6227,1,0.992356,0.002664,4.81882e-07,263693,278512,263750,1
445,-0.0055,0.00667,0,0.00864517,-22.8489,15.7668,0.0529971,27.7609,-14.528,17.3686,17.8474,28.8316,1,0.991435,0.00267,9.23933e-07,260640,277268,260696,1
446,-0.0055,0.006676,0,0.0086498,-22.3312,15.0771,0.0614392,26.9445,-13.6884,16.5792,18.0468,28.0701,1,0.990511,0.002676,1.36911e-06,257583,276019,257639,1
447,-0.0055,0.006682,0,0.00865443,-21.8149,14.3883,0.0698994,26.1327,-12.8529,15.7927,18.2449,27.3401,1,0.989585,0.002682,1.81743e-06,254522,274764,254579,1
448,-0.0055,0.006688,0,0.00865906,-21.3002,13.7005,0.0783776,25.326,-12.0213,15.009,18.4416,26.6435,1,0.988655,0.002688,2.26886e-06,251459,273505,251515,1
449,-0.0055,0.006694,0,0.0086637,-20.787,13.0135,0.0868738,24.5246,-11.1938,14.2282,18.637,25.9823,1,0.987723,0.002694,2.72342e-06,248392,272241,248449,1
450,-0.0055,0.0067,0,0.00866833,-20.2753,12.3275,0.0953874,23.729,-10.3703,13.4503,18.8311,25.3587,1,0.986788,0.0027,3.18107e-06,245323,270972,245379,1
451,-0.0055,0.006706,0,0.00867297,-19.7651,11.6423,0.10392,22.9393,-9.55073,12.6752,19.0238,24.7746,1,0.98585,0.002706,3.64186e-06,242250,269697,242306,1
452,-0.0055,0.006712,0,0.00867761,-19.2564,10.9581,0.11247,22.1563,-8.73519,11.9029,19.2152,24.2324,1,0.984909,0.002712,4.10578e-06,239174,268418,239230,1
453,-0.0055,0.006718,0,0.00868225,-18.7492,10.2748,0.121038,21.3803,-7.92363,11.1335,19.4053,23.734,1,0.983965,0.002718,4.5728e-06,236095,267134,236151,1
454,-0.0055,0.006724,0,0.0086869,-18.2435,9.59232,0.129623,20.612,-7.11607,10.3669,19.594,23.2817,1,0.983018,0.002724,5.04294e-06,233012,265844,233069,1
455,-0.0055,0.00673,0,0.00869154,-17.7394,8.9108,0.138227,19.8521,-6.3125,9.6032,19.7814,22.8774,1,0.982069,0.00273,5.51618e-06,229927,264549,229983,1
456,-0.0055,0.006736,0,0.00869619,-17.2367,8.23018,0.146848,19.1013,-5.51291,8.8423,19.9675,22.5229,1,0.981116,0.002736,5.99252e-06,226838,263250,226895,1
457,-0.0055,0.006742,0,0.00870084,-16.7355,7.55047,0.155488,18.3606,-4.71731,8.08423,20.1523,22.2199,1,0.980161,0.002742,6.47197e-06,223746,261945,223803,1
458,-0.0055,0.006748,0,0.00870549,-16.2358,6.87166,0.164145,17.6309,-3.92569,7.329,20.3357,21.9697,1,0.979203,0.002748,6.95452e-06,220651,260636,220708,1
459,-0.0055,0.006754,0,0.00871014,-15.7377,6.19376,0.172819,16.9135,-3.13804,6.5766,20.5178,21.7734,1,0.978242,0.002754,7.44016e-06,217553,259321,217610,1
460,-0.0055,0.00676,0,0.00871479,-15.2411,5.51681,0.181511,16.2098,-2.35443,5.82709,20.6986,21.6317,1,0.977278,0.00276,7.92886e-06,214452,258001,214509,1
461,-0.0055,0.006766,0,0.00871945,-14.954,5.05244,0.19079,15.7856,-2.13026,5.51291,20.4757,21.3116,1,0.974804,0.002766,8.75907e-06,211505,255824,211562,1
462,-0.0055,0.006772,0,0.0087241,-14.7363,4.65832,0.200306,15.4564,-2.08997,5.34178,20.1203,20.922,1,0.971835,0.002772,9.69969e-06,208612,253365,208669,1
463,-0.0055,0.006778,0,0.00872876,-14.5202,4.2653,0.209881,15.1351,-2.05187,5.17227,19.7638,20.5322,1,0.968862,0.002778,1.06397e-05,205723,250904,205780,1
464,-0.0055,0.006784,0,0.00873342,-14.3055,3.87339,0.219513,14.8222,-2.01596,5.00437,19.4062,20.1422,1,0.965886,0.002784,1.15792e-05,202838,248439,202895,1
465,-0.0055,0.00679,0,0.00873808,-14.0923,3.48258,0.229202,14.5181,-1.98225,4.83808,19.0475,19.7521,1,0.962907,0.00279,1.25181e-05,199957,245971,200014,1
466,-0.0055,0.006796,0,0.00874275,-13.8806,3.09287,0.238949,14.223,-1.95073,4.67339,18.6878,19.3618,1,0.959925,0.002796,1.34564e-05,197079,243501,197136,1
467,-0.0055,0.006802,0,0.00874741,-13.6704,2.70427,0.248753,13.9375,-1.92139,4.51031,18.3269,18.9713,1,0.956939,0.002802,1.43941e-05,194206,241027,194263,1
468,-0.0055,0.006808,0,0.00875208,-13.4616,2.31677,0.258614,13.662,-1.89425,4.34884,17.965,18.5807,1,0.953951,0.002808,1.53313e-05,191336,238550,191393,1
469,-0.0055,0.006814,0,0.00875675,-13.2544,1.93037,0.268532,13.3969,-1.86928,4.18898,17.602,18.1898,1,0.950959,0.002814,1.62679e-05,188469,236071,188527,1
470,-0.0055,0.00682,0,0.00876142,-13.0486,1.5451,0.278507,13.1427,-1.8465,4.03072,17.2379,17.7989,1,0.947964,0.00282,1.72038e-05,185607,233589,185664,1
471,-0.0055,0.006826,0,0.00876609,-12.8443,1.1609,0.28854,12.8999,-1.82591,3.87406,16.8727,17.4077,1,0.944965,0.002826,1.81393e-05,182748,231103,182806,1
472,-0.0055,0.006832,0,0.00877076,-12.6415,0.777793,0.29863,12.6689,-1.80749,3.719,16.5064,17.0164,1,0.941963,0.002832,1.90742e-05,179893,228615,179951,1
473,-0.0055,0.006838,0,0.00877543,-12.4401,0.39579,0.308777,12.4502,-1.79125,3.56554,16.139,16.6249,1,0.938958,0.002838,2.00085e-05,177042,226124,177099,1
474,-0.0055,0.006844,0,0.00878011,-12.2402,0.014883,0.318982,12.2444,-1.77719,3.41368,15.7705,16.2333,1,0.93595,0.002844,2.09422e-05,174194,223629,174252,1
475,-0.0055,0.00685,0,0.00878479,-12.0418,-0.364927,0.329243,12.0519,-1.7653,3.26342,15.401,15.8416,1,0.932939,0.00285,2.18753e-05,171351,221132,171408,1
476,-0.0055,0.006856,0,0.00878947,-11.8449,-0.743641,0.339561,11.8731,-1.75559,3.11475,15.0304,15.4498,1,0.929924,0.002856,2.28079e-05,168511,218632,168568,1
477,-0.0055,0.006862,0,0.00879415,-11.7053,-1.04926,0.34514,11.7573,-1.80229,3.02246,14.6296,15.0469,1,0.925896,0.002862,2.33469e-05,166817,215957,166875,1
478,-0.0055,0.006868,0,0.00879883,-11.6482,-1.24896,0.343756,11.72,-1.92892,3.01082,14.1864,14.6301,1,0.920389,0.002868,2.33086e-05,166798,213028,166856,1
479,-0.0055,0.006874,0,0.00880351,-11.592,-1.44806,0.342406,11.6871,-2.05563,2.99941,13.7437,14.2166,1,0.914879,0.002874,2.32659e-05,166785,210097,166843,1
480,-0.0055,0.00688,0,0.0088082,-11.5365,-1.64656,0.341089,11.6584,-2.18243,2.98823,13.3015,13.8066,1,0.909366,0.00288,2.32187e-05,166777,207164,166835,1
481,-0.0055,0.006886,0,0.00881289,-11.4818,-1.84448,0.339807,11.634,-2.30933,2.97728,12.8596,13.4003,1,0.903849,0.002886,2.31671e-05,166775,204229,166833,1
482,-0.0055,0.006892,0,0.00881758,-11.4279,-2.0418,0.338558,11.6138,-2.43631,2.96656,12.4182,12.998,1,0.898329,0.002892,2.31111e-05,166777,201292,166836,1
483,-0.0055,0.006898,0,0.00882227,-11.3748,-2.23854,0.337344,11.5979,-2.56339,2.95607,11.9773,12.6002,1,0.892806,0.002898,2.30506e-05,166786,198352,166844,1
484,-0.0055,0.006904,0,0.00882696,-11.3224,-2.43468,0.336163,11.5861,-2.69056,2.94581,11.5368,12.2071,1,0.88728,0.002904,2.29857e-05,166800,195410,166858,1
485,-0.0055,0.00691,0,0.00883165,-11.2709,-2.63022,0.335017,11.5786,-2.81782,2.93578,11.0967,11.8193,1,0.881751,0.00291,2.29163e-05,166819,192467,166877,1
486,-0.0055,0.006916,0,0.00883635,-11.2201,-2.82518,0.333904,11.5751,-2.94516,2.92598,10.6571,11.4372,1,0.876218,0.002916,2.28425e-05,166843,189521,166901,1
487,-0.0055,0.006922,0,0.00884105,-11.1701,-3.01955,0.332825,11.5758,-3.0726,2.91641,10.2179,11.0613,1,0.870683,0.002922,2.27643e-05,166873,186573,166931,1
488,-0.0055,0.006928,0,0.00884574,-11.1209,-3.21332,0.33178,11.5806,-3.20013,2.90707,9.77922,10.6923,1,0.865144,0.002928,2.26817e-05,166908,183622,166967,1
489,-0.0055,0.006934,0,0.00885044,-11.0725,-3.4065,0.330769,11.5893,-3.32774,2.89796,9.34094,10.3308,1,0.859602,0.002934,2.25946e-05,166949,180670,167008,1
490,-0.0055,0.00694,0,0.00885515,-11.0248,-3.59908,0.329792,11.6021,-3.45544,2.88908,8.90313,9.97761,1,0.854057,0.00294,2.25031e-05,166995,177716,167054,1
491,-0.0055,0.006946,0,0.00885985,-10.9779,-3.79108,0.328849,11.6187,-3.58323,2.88043,8.46574,9.63354,1,0.848509,0.002946,2.24072e-05,167047,174759,167105,1
492,-0.0055,0.006952,0,0.00886455,-10.9318,-3.98249,0.327939,11.6393,-3.71112,2.87201,8.02879,9.29958,1,0.842958,0.002952,2.23069e-05,167104,171800,167162,1
493,-0.0055,0.006958,0,0.00886926,-10.887,-4.17029,0.326808,11.6629,-3.84023,2.86321,7.59992,8.98355,1,0.837345,0.002958,2.21683e-05,167272,168849,167330,1
494,-0.0055,0.006964,0,0.00887397,-10.8528,-4.29125,0.320092,11.6748,-3.99437,2.8413,7.33927,8.8257,1,0.830457,0.002964,2.12844e-05,169762,166104,169821,1
495,-0.0055,0.00697,0,0.00887868,-10.8189,-4.41202,0.3134,11.6882,-4.14859,2.81934,7.07908,8.67599,1,0.823568,0.00297,2.04007e-05,172252,163359,172311,1
496,-0.0055,0.006976,0,0.00888339,-10.7853,-4.53261,0.306732,11.703,-4.30286,2.79732,6.81933,8.5348,1,0.816678,0.002976,1.95171e-05,174742,160613,174800,1
497,-0.0055,0.006982,0,0.0088881,-10.7518,-4.65302,0.300088,11.7193,-4.4572,2.77524,6.56003,8.40254,1,0.809789,0.002982,1.86337e-05,177231,157866,177290,1
498,-0.0055,0.006988,0,0.00889281,-10.7186,-4.77325,0.293467,11.737,-4.6116,2.75311,6.30118,8.27958,1,0.802899,0.002988,1.77505e-05,179720,155118,179779,1
499,-0.0055,0.006994,0,0.00889753,-10.6855,-4.89329,0.28687,11.7562,-4.76607,2.73093,6.04278,8.1663,1,0.796008,0.002994,1.68675e-05,182209,152369,182268,1
500,-0.0055,0.007,0,0.00890225,-10.6527,-5.01315,0.280297,11.7767,-4.92059,2.70869,5.78483,8.06309,1,0.789117,0.003,1.59846e-05,184697,149620,184756,1
501,-0.0055,0.007006,0,0.00890697,-10.6201,-5.13282,0.273748,11.7986,-5.07517,2.68639,5.52734,7.97029,1,0.782227,0.003006,1.5102e-05,187185,146870,187244,1
502,-0.0055,0.007012,0,0.00891169,-10.5878,-5.25232,0.267222,11.822,-5.22982,2.66404,5.27028,7.88822,1,0.775335,0.003012,1.42195e-05,189673,144118,189733,1
503,-0.0055,0.007018,0,0.00891641,-10.5556,-5.37163,0.26072,11.8466,-5.38454,2.64164,5.01367,7.81719,1,0.768443,0.003018,1.33372e-05,192161,141367,192220,1
504,-0.0055,0.007024,0,0.00892113,-10.5237,-5.49076,0.254241,11.8727,-5.53932,2.61917,4.75751,7.75745,1,0.761551,0.003024,1.2455e-05,194649,138614,194708,1
505,-0.0055,0.00703,0,0.00892586,-10.4919,-5.60971,0.247786,11.9,-5.69416,2.59666,4.50179,7.70923,1,0.754658,0.00303,1.15731e-05,197136,135860,197195,1
506,-0.0055,0.007036,0,0.00893058,-10.4604,-5.72847,0.241355,11.9287,-5.84906,2.57408,4.24653,7.67271,1,0.747765,0.003036,1.06913e-05,199623,133106,199682,1
507,-0.0055,0.007042,0,0.00893531,-10.4291,-5.84706,0.234947,11.9587,-6.00403,2.55146,3.9917,7.64801,1,0.740872,0.003042,9.80965e-06,202109,130351,202169,1
508,-0.0055,0.007048,0,0.00894004,-10.3981,-5.96546,0.228563,11.9899,-6.15906,2.52877,3.73733,7.63521,1,0.733978,0.003048,8.9282e-06,204596,127595,204655,1
509,-0.0055,0.007054,0,0.00894477,-10.3672,-6.08368,0.222203,12.0224,-6.31415,2.50604,3.4834,7.63432,1,0.727084,0.003054,8.04693e-06,207082,124838,207141,1
510,-0.0055,0.00706,0,0.0089495,-10.3145,-6.1903,0.222877,12.0315,-6.56823,2.35808,3.3086,7.72328,1,0.720343,0.00306,7.52674e-06,209326,122498,209386,1
511,-0.0055,0.007066,0,0.00895424,-10.2507,-6.29106,0.227096,12.0293,-6.87197,2.14704,3.17349,7.86796,1,0.713681,0.003066,7.18952e-06,211448,120368,211507,1
512,-0.0055,0.007072,0,0.00895897,-10.1869,-6.39174,0.231328,12.0283,-7.17553,1.93592,3.03833,8.02917,1,0.707021,0.003072,6.85366e-06,213569,118238,213629,1
513,-0.0055,0.007078,0,0.00896371,-10.1231,-6.49234,0.235572,12.0284,-7.4789,1.72474,2.90313,8.20591,1,0.700363,0.003078,6.51918e-06,215691,116108,215750,1
514,-0.0055,0.007084,0,0.00896845,-10.0593,-6.59286,0.239829,12.0297,-7.78208,1.51351,2.7679,8.39718,1,0.693707,0.003084,6.18609e-06,217811,113978,217871,1
515,-0.0055,0.00709,0,0.00897319,-9.99551,-6.6933,0.244098,12.032,-8.08506,1.30221,2.63262,8.60202,1,0.687052,0.00309,5.85438e-06,219932,111849,219992,1
516,-0.0055,0.007096,0,0.00897793,-9.93174,-6.79365,0.248379,12.0356,-8.38785,1.09085,2.49731,8.81944,1,0.6804,0.003096,5.52405e-06,222052,109720,222112,1
517,-0.0055,0.007102,0,0.00898267,-9.86798,-6.89392,0.252672,12.0402,-8.69045,0.879437,2.36196,9.04854,1,0.673749,0.003102,5.1951e-06,224171,107591,224231,1
518,-0.0055,0.007108,0,0.00898742,-9.80422,-6.99411,0.256978,12.046,-8.99285,0.667962,2.22657,9.28844,1,0.667101,0.003108,4.86753e-06,226291,105462,226351,1
519,-0.0055,0.007114,0,0.00899216,-9.74048,-7.09422,0.261296,12.0529,-9.29506,0.456427,2.09114,9.53831,1,0.660454,0.003114,4.54135e-06,228409,103333,228470,1
520,-0.0055,0.00712,0,0.00899691,-9.67674,-7.19424,0.265627,12.061,-9.59708,0.244832,1.95568,9.79737,1,0.653809,0.00312,4.21654e-06,230528,101204,230588,1
521,-0.0055,0.007126,0,0.00900166,-9.61301,-7.29418,0.269969,12.0701,-9.89888,0.0331943,1.82019,10.0649,1,0.647167,0.003126,3.89314e-06,232646,99075.7,232706,1
522,-0.0055,0.007132,0,0.00900641,-9.54929,-7.39403,0.274324,12.0804,-10.2005,-0.17852,1.68465,10.3402,1,0.640526,0.003132,3.57109e-06,234763,96947.3,234824,1
523,-0.0055,0.007138,0,0.00901116,-9.48558,-7.49381,0.278692,12.0918,-10.5019,-0.390293,1.54907,10.6228,1,0.633886,0.003138,3.25042e-06,236881,94819.1,236941,1
524,-0.0055,0.007144,0,0.00901592,-9.42187,-7.5935,0.283072,12.1043,-10.8032,-0.602126,1.41346,10.9119,1,0.627249,0.003144,2.93113e-06,238998,92691,239058,1
525,-0.0055,0.00715,0,0.00902067,-9.35817,-7.69311,0.287464,12.1178,-11.1042,-0.814019,1.27781,11.2071,1,0.620614,0.00315,2.61322e-06,241114,90563.1,241175,1
526,-0.0055,0.007156,0,0.00902543,-9.28726,-7.79256,0.292376,12.1269,-11.3945,-1.0771,1.17606,11.5055,1,0.614253,0.003156,2.38919e-06,242638,88574.9,242699,1
527,-0.0055,0.007162,0,0.00903019,-9.19741,-7.89172,0.298613,12.1227,-11.6566,-1.47455,1.16326,11.8069,1,0.608614,0.003162,2.40878e-06,242610,86953.6,242670,1
528,-0.0055,0.007168,0,0.00903494,-9.1076,-7.99078,0.30483,12.12,-11.9184,-1.87197,1.15013,12.1192,1,0.602977,0.003168,2.42841e-06,242587,85332.8,242648,1
529,-0.0055,0.007174,0,0.00903971,-9.01783,-8.08976,0.311026,12.1187,-12.18,-2.26935,1.13668,12.4416,1,0.597345,0.003174,2.44809e-06,242570,83712.4,242630,1
530,-0.0055,0.00718,0,0.00904447,-8.92809,-8.18865,0.317202,12.1188,-12.4412,-2.6667,1.1229,12.7733,1,0.591716,0.00318,2.46782e-06,242558,82092.4,242619,1
531,-0.0055,0.007186,0,0.00904923,-8.8384,-8.28744,0.323356,12.1204,-12.7022,-3.06398,1.10879,13.1135,1,0.586091,0.003186,2.48759e-06,242552,80472.9,242612,1
532,-0.0055,0.007192,0,0.009054,-8.74874,-8.38615,0.32949,12.1234,-12.9629,-3.46126,1.09435,13.4616,1,0.580469,0.003192,2.50742e-06,242551,78853.7,242612,1
533,-0.0055,0.007198,0,0.00905876,-8.65911,-8.48477,0.335604,12.1278,-13.2234,-3.85851,1.07959,13.817,1,0.574851,0.003198,2.52729e-06,242556,77235,242617,1
534,-0.0055,0.007204,0,0.00906353,-8.56953,-8.58331,0.341697,12.1337,-13.4835,-4.25572,1.06449,14.1792,1,0.569236,0.003204,2.54721e-06,242566,75616.6,242627,1
535,-0.0055,0.00721,0,0.0090683,-8.47998,-8.68176,0.347769,12.141,-13.7434,-4.6529,1.04907,14.5476,1,0.563625,0.00321,2.56718e-06,242582,73998.7,242643,1
536,-0.0055,0.007216,0,0.00907307,-8.39047,-8.78011,0.353821,12.1497,-14.003,-5.05005,1.03331,14.9216,1,0.558017,0.003216,2.5872e-06,242604,72381.2,242665,1
