Point ID,Points_0,Points_1,Points_2,Points_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,U_0,U_1,U_2,U_Magnitude,alpha.oil,alpha.oilMean,arc_length,nut,p,pMean,p_rgh,vtkValidPointMask
135,0,0.005,0.00464025,0.00682143,1.44824,18.6565,10.0325,21.2324,-3.88851,9.66176,2.11527,10.6275,0.062113,0.670799,0.00029025,2.47604e-08,2362.47,15926.1,2365.1,1
136,0,0.005,0.0046424,0.00682289,1.41976,18.1566,9.72919,20.6479,-3.9539,8.85481,1.59932,9.82847,0.0593498,0.667421,0.0002924,2.60187e-08,2353.56,15892.8,2356.07,1
137,0,0.005,0.00464455,0.00682436,1.39127,17.6567,9.42585,20.0634,-4.01929,8.04786,1.08338,9.06071,0.0565866,0.664043,0.00029455,2.72771e-08,2344.66,15859.4,2347.05,1
138,0,0.005,0.0046467,0.00682582,1.36247,17.1631,9.12622,19.4863,-4.08432,7.25733,0.577129,8.34768,0.0539163,0.660708,0.0002967,2.90589e-08,2336,15825.7,2338.28,1
139,0,0.005,0.00464885,0.00682728,1.32783,16.7846,8.89434,19.042,-4.14289,6.76695,0.248131,7.9383,0.0529443,0.658171,0.00029885,4.04167e-08,2331.84,15785.7,2334.08,1
140,0,0.005,0.004651,0.00682875,1.29319,16.4062,8.66251,18.5978,-4.20143,6.27667,-0.0807963,7.55349,0.0519725,0.655635,0.000301,5.17721e-08,2327.68,15745.7,2329.87,1
141,0,0.005,0.00465315,0.00683021,1.25855,16.0279,8.43069,18.1536,-4.25998,5.78639,-0.409724,7.19706,0.0510008,0.653099,0.00030315,6.31274e-08,2323.52,15705.7,2325.67,1
142,0,0.005,0.0046553,0.00683168,1.22391,15.6495,8.19886,17.7095,-4.31853,5.29611,-0.738651,6.87343,0.050029,0.650562,0.0003053,7.44828e-08,2319.36,15665.7,2321.47,1
143,0,0.005,0.00465745,0.00683314,1.18927,15.2711,7.96703,17.2654,-4.37708,4.80583,-1.06758,6.58745,0.0490572,0.648026,0.00030745,8.58381e-08,2315.2,15625.7,2317.27,1
144,0,0.005,0.0046596,0.00683461,1.15463,14.8927,7.73521,16.8214,-4.43562,4.31555,-1.39651,6.34421,0.0480854,0.64549,0.0003096,9.71934e-08,2311.04,15585.7,2313.07,1
145,0,0.005,0.00466175,0.00683607,1.12,14.5144,7.50338,16.3775,-4.49417,3.82527,-1.72543,6.14877,0.0471136,0.642953,0.00031175,1.08549e-07,2306.87,15545.7,2308.87,1
146,0,0.005,0.0046639,0.00683754,1.08536,14.136,7.27155,15.9336,-4.55272,3.335,-2.05436,6.00582,0.0461418,0.640417,0.0003139,1.19904e-07,2302.71,15505.7,2304.67,1
147,0,0.005,0.00466605,0.00683901,1.05072,13.7576,7.03972,15.4898,-4.61127,2.84472,-2.38329,5.91914,0.04517,0.637881,0.00031605,1.31259e-07,2298.55,15465.7,2300.47,1
148,0,0.005,0.0046682,0.00684047,1.01608,13.3792,6.8079,15.0461,-4.66982,2.35444,-2.71221,5.89124,0.0441983,0.635344,0.0003182,1.42615e-07,2294.39,15425.7,2296.27,1
149,0,0.005,0.00467035,0.00684194,0.981631,13.0056,6.57899,14.6079,-4.72688,1.87439,-3.03419,5.92141,0.0432459,0.632839,0.00032035,1.54747e-07,2290.23,15385.8,2292.07,1
150,0,0.005,0.0046725,0.00684341,0.952221,12.7583,6.42813,14.3179,-4.74429,1.66813,-3.17015,5.94481,0.0428126,0.631174,0.0003225,1.87681e-07,2286.17,15349.7,2287.99,1
151,0,0.005,0.00467465,0.00684488,0.922818,12.5111,6.2773,14.028,-4.76169,1.46191,-3.30607,5.97838,0.0423794,0.629509,0.00032465,2.20609e-07,2282.11,15313.5,2283.9,1
152,0,0.005,0.0046768,0.00684635,0.893414,12.2639,6.12648,13.7381,-4.77909,1.2557,-3.442,6.02194,0.0419462,0.627844,0.0003268,2.53536e-07,2278.04,15277.4,2279.82,1
153,0,0.005,0.00467895,0.00684782,0.864011,12.0167,5.97565,13.4483,-4.79649,1.04948,-3.57793,6.0753,0.0415131,0.626179,0.00032895,2.86464e-07,2273.98,15241.3,2275.74,1
154,0,0.005,0.0046811,0.00684928,0.834608,11.7695,5.82483,13.1585,-4.81389,0.843269,-3.71385,6.13819,0.0410799,0.624514,0.0003311,3.19391e-07,2269.92,15205.2,2271.66,1
155,0,0.005,0.00468325,0.00685075,0.805204,11.5223,5.674,12.8688,-4.83129,0.637054,-3.84978,6.21031,0.0406467,0.622849,0.00033325,3.52318e-07,2265.85,15169,2267.58,1
156,0,0.005,0.0046854,0.00685222,0.775801,11.2751,5.52318,12.5792,-4.84869,0.430839,-3.9857,6.29136,0.0402135,0.621184,0.0003354,3.85246e-07,2261.79,15132.9,2263.5,1
157,0,0.005,0.00468755,0.00685369,0.742637,11.0948,5.41247,12.3669,-4.85899,0.350236,-4.04787,6.33386,0.0399774,0.619758,0.00033755,4.38669e-07,2260.49,15088.6,2262.18,1
158,0,0.005,0.0046897,0.00685516,0.709097,10.9211,5.30577,12.1624,-4.86858,0.282172,-4.10268,6.37297,0.039761,0.618354,0.0003397,4.94139e-07,2259.46,15043.5,2261.14,1
159,0,0.005,0.00469185,0.00685664,0.675557,10.7475,5.19907,11.958,-4.87817,0.214108,-4.15749,6.41304,0.0395446,0.616951,0.00034185,5.49609e-07,2258.43,14998.4,2260.1,1
160,0,0.005,0.004694,0.00685811,0.642018,10.5738,5.09237,11.7537,-4.88776,0.146044,-4.21229,6.45407,0.0393282,0.615548,0.000344,6.05079e-07,2257.39,14953.3,2259.06,1
161,0,0.005,0.00469615,0.00685958,0.608478,10.4001,4.98567,11.5494,-4.89735,0.0779798,-4.2671,6.49602,0.0391118,0.614145,0.00034615,6.60549e-07,2256.36,14908.2,2258.02,1
162,0,0.005,0.0046983,0.00686105,0.574932,10.2264,4.87895,11.3452,-4.90695,0.00990111,-4.32192,6.5389,0.0388954,0.612742,0.0003483,7.16031e-07,2255.33,14863.1,2256.98,1
163,0,0.005,0.00470045,0.00686252,0.541392,10.0527,4.77225,11.1411,-4.91654,-0.0581629,-4.37673,6.58266,0.038679,0.611338,0.00035045,7.71502e-07,2254.3,14818,2255.94,1
164,0,0.005,0.0047026,0.006864,0.507853,9.87906,4.66554,10.9371,-4.92613,-0.126227,-4.43153,6.6273,0.0384625,0.609935,0.0003526,8.26971e-07,2253.27,14772.9,2254.9,1
165,0,0.005,0.00470475,0.00686547,0.474313,9.70538,4.55884,10.7332,-4.93572,-0.194291,-4.48634,6.6728,0.0382461,0.608532,0.00035475,8.82441e-07,2252.24,14727.8,2253.86,1
166,0,0.005,0.0047069,0.00686694,0.440773,9.53171,4.45214,10.5295,-4.94531,-0.262355,-4.54115,6.71914,0.0380297,0.607129,0.0003569,9.37912e-07,2251.21,14682.7,2252.82,1
167,0,0.005,0.00470905,0.00686842,0.407234,9.35804,4.34544,10.3258,-4.9549,-0.330419,-4.59595,6.76631,0.0378133,0.605726,0.00035905,9.93381e-07,2250.18,14637.6,2251.79,1
168,0,0.005,0.0047112,0.00686989,0.380133,9.24027,4.2739,10.1879,-4.96075,-0.360521,-4.61682,6.78631,0.0375319,0.604764,0.0003612,1.04199e-06,2249.16,14597.5,2250.75,1
169,0,0.005,0.00471335,0.00687137,0.353651,9.12787,4.20573,10.0564,-4.96624,-0.386977,-4.63442,6.80377,0.0372441,0.603845,0.00036335,1.08993e-06,2248.13,14557.8,2249.71,1
170,0,0.005,0.0047155,0.00687284,0.327169,9.01546,4.13756,9.92497,-4.97174,-0.413432,-4.65203,6.82133,0.0369564,0.602926,0.0003655,1.13788e-06,2247.11,14518.1,2248.68,1
171,0,0.005,0.00471765,0.00687432,0.300687,8.90306,4.06939,9.79361,-4.97723,-0.439887,-4.66963,6.83899,0.0366687,0.602007,0.00036765,1.18582e-06,2246.09,14478.4,2247.64,1
172,0,0.005,0.0047198,0.00687579,0.274205,8.79066,4.00122,9.66233,-4.98272,-0.466342,-4.68724,6.85677,0.0363809,0.601087,0.0003698,1.23377e-06,2245.06,14438.7,2246.6,1
173,0,0.005,0.00472195,0.00687727,0.247717,8.67824,3.93303,9.5311,-4.98822,-0.492803,-4.70485,6.87465,0.0360932,0.600168,0.00037195,1.28172e-06,2244.04,14399,2245.57,1
174,0,0.005,0.0047241,0.00687874,0.221235,8.56583,3.86486,9.39998,-4.99371,-0.519258,-4.72245,6.89263,0.0358054,0.599249,0.0003741,1.32967e-06,2243.01,14359.3,2244.53,1
175,0,0.005,0.00472625,0.00688022,0.191318,8.47909,3.81289,9.29891,-4.99638,-0.534423,-4.73031,6.90111,0.0356411,0.598314,0.00037625,1.37608e-06,2241.98,14313.3,2243.49,1
176,0,0.005,0.0047284,0.0068817,0.160296,8.40059,3.76613,9.20757,-4.99814,-0.545957,-4.73504,6.90652,0.0355165,0.597373,0.0003784,1.422e-06,2240.95,14265.2,2242.45,1
177,0,0.005,0.00473055,0.00688318,0.129274,8.3221,3.71937,9.11635,-4.9999,-0.557491,-4.73976,6.91196,0.0353919,0.596433,0.00038055,1.46791e-06,2239.91,14217.1,2241.41,1
178,0,0.005,0.0047327,0.00688465,0.0982517,8.2436,3.67261,9.02523,-5.00166,-0.569024,-4.74448,6.91741,0.0352672,0.595492,0.0003827,1.51383e-06,2238.88,14169.1,2240.37,1
179,0,0.005,0.00473485,0.00688613,0.0672295,8.16511,3.62585,8.93422,-5.00342,-0.580558,-4.74921,6.92288,0.0351426,0.594552,0.00038485,1.55975e-06,2237.84,14121,2239.33,1
180,0,0.005,0.004737,0.00688761,0.0362074,8.08662,3.57909,8.84334,-5.00518,-0.592092,-4.75393,6.92837,0.035018,0.593611,0.000387,1.60567e-06,2236.81,14072.9,2238.29,1
181,0,0.005,0.00473915,0.00688909,0.00518525,8.00812,3.53234,8.75257,-5.00694,-0.603626,-4.75865,6.93388,0.0348934,0.592671,0.00038915,1.65159e-06,2235.77,14024.9,2237.25,1
182,0,0.005,0.0047413,0.00689057,-0.0258369,7.92963,3.48558,8.66192,-5.0087,-0.615159,-4.76338,6.9394,0.0347687,0.591731,0.0003913,1.69751e-06,2234.74,13976.8,2236.21,1
183,0,0.005,0.00474345,0.00689205,-0.056859,7.85113,3.43882,8.57141,-5.01046,-0.626693,-4.7681,6.94495,0.0346441,0.59079,0.00039345,1.74342e-06,2233.7,13928.7,2235.17,1
184,0,0.005,0.0047456,0.00689353,-0.0878879,7.77262,3.39205,8.481,-5.01223,-0.638229,-4.77282,6.95051,0.0345195,0.589849,0.0003956,1.78935e-06,2232.67,13880.6,2234.13,1
185,0,0.005,0.00474775,0.00689501,-0.11891,7.69413,3.34529,8.39075,-5.01399,-0.649763,-4.77755,6.95609,0.0343949,0.588909,0.00039775,1.83527e-06,2231.63,13832.6,2233.09,1
186,0,0.005,0.0047499,0.00689649,-0.143159,7.63416,3.30984,8.32201,-5.01944,-0.662307,-4.78166,6.96403,0.034216,0.58823,0.0003999,1.85765e-06,2231.02,13794,2232.47,1
187,0,0.005,0.00475205,0.00689797,-0.165522,7.57934,3.27753,8.2593,-5.02591,-0.675133,-4.78561,6.97264,0.0340221,0.587624,0.00040205,1.87347e-06,2230.53,13758,2231.97,1
188,0,0.005,0.0047542,0.00689945,-0.187886,7.52452,3.24523,8.19666,-5.03239,-0.687958,-4.78956,6.98127,0.0338282,0.587017,0.0004042,1.8893e-06,2230.03,13722,2231.47,1
189,0,0.005,0.00475635,0.00690093,-0.21025,7.4697,3.21292,8.13409,-5.03887,-0.700783,-4.79351,6.98992,0.0336343,0.586411,0.00040635,1.90512e-06,2229.54,13686.1,2230.96,1
190,0,0.005,0.0047585,0.00690241,-0.232614,7.41488,3.18062,8.07161,-5.04535,-0.713608,-4.79745,6.99859,0.0334404,0.585804,0.0004085,1.92095e-06,2229.04,13650.1,2230.46,1
191,0,0.005,0.00476065,0.0069039,-0.254978,7.36006,3.14831,8.00921,-5.05182,-0.726434,-4.8014,7.00729,0.0332466,0.585198,0.00041065,1.93678e-06,2228.55,13614.1,2229.96,1
192,0,0.005,0.0047628,0.00690538,-0.277342,7.30524,3.11601,7.94689,-5.0583,-0.739259,-4.80535,7.016,0.0330527,0.584592,0.0004128,1.9526e-06,2228.06,13578.2,2229.46,1
193,0,0.005,0.00476495,0.00690686,-0.302607,7.25891,3.08959,7.89486,-5.0622,-0.750691,-4.80747,7.02148,0.0329314,0.583921,0.00041495,1.96064e-06,2227.35,13537.3,2228.74,1
194,0,0.005,0.0047671,0.00690835,-0.329835,7.21831,3.06717,7.84986,-5.06436,-0.761181,-4.80836,7.02477,0.0328593,0.583207,0.0004171,1.9634e-06,2226.49,13493.2,2227.88,1
195,0,0.005,0.00476925,0.00690983,-0.357068,7.1777,3.04473,7.80495,-5.06652,-0.771674,-4.80924,7.02808,0.0327872,0.582493,0.00041925,1.96616e-06,2225.63,13449.1,2227.02,1
196,0,0.005,0.0047714,0.00691131,-0.384296,7.1371,3.02231,7.76017,-5.06868,-0.782164,-4.81012,7.0314,0.032715,0.581779,0.0004214,1.96893e-06,2224.77,13405,2226.16,1
197,0,0.005,0.00477355,0.0069128,-0.411524,7.09651,2.99988,7.71551,-5.07084,-0.792654,-4.81101,7.03474,0.0326429,0.581065,0.00042355,1.97169e-06,2223.92,13360.8,2225.3,1
198,0,0.005,0.0047757,0.00691428,-0.438751,7.05591,2.97745,7.67096,-5.073,-0.803144,-4.81189,7.03809,0.0325708,0.580351,0.0004257,1.97445e-06,2223.06,13316.7,2224.44,1
199,0,0.005,0.00477785,0.00691577,-0.465979,7.01531,2.95503,7.62653,-5.07516,-0.813634,-4.81278,7.04145,0.0324987,0.579638,0.00042785,1.97721e-06,2222.2,13272.6,2223.58,1
200,0,0.005,0.00478,0.00691725,-0.493207,6.97471,2.9326,7.58222,-5.07732,-0.824124,-4.81366,7.04483,0.0324266,0.578924,0.00043,1.97998e-06,2221.34,13228.5,2222.72,1
201,0,0.005,0.00478215,0.00691874,-0.520434,6.93411,2.91017,7.53803,-5.07948,-0.834614,-4.81455,7.04823,0.0323545,0.57821,0.00043215,1.98274e-06,2220.48,13184.4,2221.86,1
202,0,0.005,0.0047843,0.00692023,-0.547662,6.89352,2.88775,7.49397,-5.08163,-0.845104,-4.81543,7.05164,0.0322824,0.577496,0.0004343,1.9855e-06,2219.63,13140.2,2220.99,1
203,0,0.005,0.00478645,0.00692171,-0.57489,6.85292,2.86532,7.45004,-5.08379,-0.855594,-4.81632,7.05506,0.0322102,0.576782,0.00043645,1.98827e-06,2218.77,13096.1,2220.13,1
204,0,0.005,0.0047886,0.0069232,-0.595422,6.81888,2.84611,7.41296,-5.09028,-0.868447,-4.81996,7.0638,0.0321158,0.576275,0.0004386,1.98743e-06,2218.36,13062.4,2219.72,1
205,0,0.005,0.00479075,0.00692469,-0.61222,6.78851,2.82869,7.37971,-5.09918,-0.882617,-4.82515,7.0755,0.0320089,0.575883,0.00044075,1.9846e-06,2218.21,13034.5,2219.57,1
206,0,0.005,0.0047929,0.00692617,-0.629022,6.75812,2.81126,7.3465,-5.10807,-0.896791,-4.83034,7.08723,0.031902,0.575491,0.0004429,1.98176e-06,2218.06,13006.7,2219.41,1
207,0,0.005,0.00479505,0.00692766,-0.645821,6.72775,2.79384,7.31336,-5.11697,-0.910961,-4.83553,7.09899,0.0317951,0.575099,0.00044505,1.97893e-06,2217.9,12978.8,2219.25,1
208,0,0.005,0.0047972,0.00692915,-0.662619,6.69737,2.77642,7.28027,-5.12587,-0.925131,-4.84072,7.11076,0.0316882,0.574707,0.0004472,1.97609e-06,2217.75,12950.9,2219.09,1
209,0,0.005,0.00479935,0.00693064,-0.679417,6.66699,2.759,7.24724,-5.13476,-0.939301,-4.84591,7.12256,0.0315813,0.574315,0.00044935,1.97326e-06,2217.59,12923,2218.93,1
210,0,0.005,0.0048015,0.00693213,-0.696216,6.63662,2.74158,7.21427,-5.14366,-0.953471,-4.8511,7.13439,0.0314744,0.573923,0.0004515,1.97042e-06,2217.44,12895.2,2218.77,1
211,0,0.005,0.00480365,0.00693362,-0.715174,6.60882,2.72628,7.18474,-5.15046,-0.967034,-4.85455,7.14346,0.0313983,0.573466,0.00045365,1.96687e-06,2217.11,12863.9,2218.44,1
212,0,0.005,0.0048058,0.00693511,-0.737025,6.58446,2.71382,7.15983,-5.15445,-0.979783,-4.85568,7.14884,0.0313635,0.572923,0.0004558,1.96238e-06,2216.55,12828,2217.87,1
213,0,0.005,0.00480795,0.0069366,-0.758875,6.5601,2.70136,7.135,-5.15844,-0.992533,-4.85681,7.15424,0.0313286,0.572381,0.00045795,1.95788e-06,2215.98,12792.1,2217.31,1
214,0,0.005,0.0048101,0.00693809,-0.780725,6.53575,2.6889,7.11025,-5.16242,-1.00528,-4.85794,7.15966,0.0312938,0.571838,0.0004601,1.95338e-06,2215.42,12756.2,2216.74,1
215,0,0.005,0.00481225,0.00693958,-0.802575,6.51139,2.67644,7.0856,-5.16641,-1.01803,-4.85907,7.16511,0.031259,0.571295,0.00046225,1.94888e-06,2214.85,12720.3,2216.17,1
216,0,0.005,0.0048144,0.00694107,-0.824425,6.48703,2.66399,7.06103,-5.1704,-1.03078,-4.8602,7.17057,0.0312241,0.570752,0.0004644,1.94438e-06,2214.29,12684.4,2215.61,1
217,0,0.005,0.00481655,0.00694256,-0.84628,6.46267,2.65153,7.03654,-5.17439,-1.04353,-4.86133,7.17606,0.0311893,0.570209,0.00046655,1.93988e-06,2213.72,12648.6,2215.04,1
218,0,0.005,0.0048187,0.00694405,-0.86813,6.43831,2.63907,7.01215,-5.17838,-1.05628,-4.86246,7.18156,0.0311544,0.569666,0.0004687,1.93539e-06,2213.16,12612.7,2214.47,1
219,0,0.005,0.00482085,0.00694554,-0.889981,6.41396,2.62661,6.98785,-5.18236,-1.06903,-4.86359,7.18709,0.0311196,0.569123,0.00047085,1.93089e-06,2212.59,12576.8,2213.91,1
220,0,0.005,0.004823,0.00694704,-0.911831,6.3896,2.61415,6.96364,-5.18635,-1.08178,-4.86472,7.19264,0.0310847,0.56858,0.000473,1.92639e-06,2212.03,12540.9,2213.34,1
221,0,0.005,0.00482515,0.00694853,-0.933681,6.36525,2.60169,6.93952,-5.19034,-1.09453,-4.86585,7.1982,0.0310499,0.568037,0.00047515,1.92189e-06,2211.46,12505,2212.78,1
222,0,0.005,0.0048273,0.00695002,-0.950222,6.34356,2.59004,6.91751,-5.19882,-1.10907,-4.87036,7.20959,0.0310175,0.567659,0.0004773,1.91665e-06,2211.2,12477.1,2212.51,1
223,0,0.005,0.00482945,0.00695152,-0.961321,6.3246,2.57923,6.89762,-5.2119,-1.12545,-4.87835,7.22695,0.0309877,0.567451,0.00047945,1.91066e-06,2211.26,12457.3,2212.57,1
224,0,0.005,0.0048316,0.00695301,-0.97242,6.30564,2.56841,6.87775,-5.22498,-1.14183,-4.88633,7.24434,0.0309579,0.567242,0.0004816,1.90467e-06,2211.31,12437.6,2212.62,1
225,0,0.005,0.00483375,0.0069545,-0.983519,6.28669,2.55759,6.85792,-5.23805,-1.1582,-4.89432,7.26175,0.0309281,0.567034,0.00048375,1.89867e-06,2211.36,12417.9,2212.67,1
226,0,0.005,0.0048359,0.006956,-0.994617,6.26773,2.54677,6.83811,-5.25113,-1.17458,-4.9023,7.27919,0.0308983,0.566826,0.0004859,1.89268e-06,2211.42,12398.1,2212.72,1
227,0,0.005,0.00483805,0.00695749,-1.00572,6.24878,2.53595,6.81834,-5.26421,-1.19096,-4.91029,7.29666,0.0308685,0.566617,0.00048805,1.88669e-06,2211.47,12378.4,2212.78,1
228,0,0.005,0.0048402,0.00695899,-1.01682,6.22982,2.52512,6.79859,-5.27729,-1.20734,-4.91828,7.31416,0.0308387,0.566409,0.0004902,1.88069e-06,2211.52,12358.6,2212.83,1
229,0,0.005,0.00484235,0.00696049,-1.0291,6.21139,2.51497,6.77978,-5.28881,-1.22331,-4.92471,7.32944,0.0308136,0.566147,0.00049235,1.87361e-06,2211.49,12337.1,2212.79,1
230,0,0.005,0.0048445,0.00696198,-1.04499,6.19456,2.50684,6.76379,-5.29556,-1.23804,-4.92642,7.33794,0.0308029,0.56572,0.0004945,1.8632e-06,2211.18,12310,2212.48,1
231,0,0.005,0.00484665,0.00696348,-1.06088,6.17772,2.49872,6.74784,-5.30232,-1.25276,-4.92813,7.34646,0.0307922,0.565293,0.00049665,1.8528e-06,2210.87,12283,2212.18,1
232,0,0.005,0.0048488,0.00696497,-1.07677,6.16089,2.49059,6.73194,-5.30907,-1.26749,-4.92984,7.355,0.0307815,0.564866,0.0004988,1.84239e-06,2210.57,12255.9,2211.87,1
233,0,0.005,0.00485095,0.00696647,-1.09265,6.14406,2.48247,6.7161,-5.31583,-1.28222,-4.93155,7.36358,0.0307709,0.564439,0.00050095,1.83199e-06,2210.26,12228.9,2211.56,1
234,0,0.005,0.0048531,0.00696797,-1.10854,6.12723,2.47434,6.70031,-5.32258,-1.29694,-4.93326,7.37218,0.0307602,0.564013,0.0005031,1.82158e-06,2209.96,12201.8,2211.26,1
235,0,0.005,0.00485525,0.00696947,-1.12443,6.1104,2.46622,6.68457,-5.32934,-1.31167,-4.93497,7.3808,0.0307495,0.563586,0.00050525,1.81118e-06,2209.65,12174.8,2210.95,1
236,0,0.005,0.0048574,0.00697096,-1.14032,6.09356,2.45809,6.66889,-5.33609,-1.3264,-4.93668,7.38945,0.0307388,0.563159,0.0005074,1.80077e-06,2209.34,12147.7,2210.64,1
237,0,0.005,0.00485955,0.00697246,-1.15621,6.07673,2.44997,6.65326,-5.34285,-1.34112,-4.93839,7.39813,0.0307281,0.562732,0.00050955,1.79037e-06,2209.04,12120.7,2210.34,1
238,0,0.005,0.0048617,0.00697396,-1.17209,6.0599,2.44184,6.63768,-5.3496,-1.35585,-4.9401,7.40683,0.0307174,0.562305,0.0005117,1.77996e-06,2208.73,12093.6,2210.03,1
239,0,0.005,0.00486385,0.00697546,-1.18798,6.04307,2.43371,6.62215,-5.35636,-1.37058,-4.94181,7.41556,0.0307068,0.561879,0.00051385,1.76955e-06,2208.42,12066.6,2209.72,1
240,0,0.005,0.004866,0.00697696,-1.20071,6.02755,2.4257,6.60735,-5.36685,-1.38633,-4.94652,7.4292,0.0307447,0.561569,0.000516,1.76058e-06,2208.28,12044.3,2209.58,1
241,0,0.005,0.00486815,0.00697846,-1.20726,6.01463,2.41789,6.59389,-5.38464,-1.4041,-4.9571,7.45242,0.030878,0.561488,0.00051815,1.75442e-06,2208.44,12031.3,2209.75,1
242,0,0.005,0.0048703,0.00697996,-1.2138,6.0017,2.41009,6.58044,-5.40243,-1.42186,-4.96768,7.47568,0.0310112,0.561407,0.0005203,1.74825e-06,2208.61,12018.3,2209.92,1
243,0,0.005,0.00487245,0.00698146,-1.22034,5.98877,2.40228,6.567,-5.42022,-1.43963,-4.97826,7.49896,0.0311445,0.561326,0.00052245,1.74208e-06,2208.78,12005.4,2210.09,1
244,0,0.005,0.0048746,0.00698296,-1.22688,5.97584,2.39447,6.55358,-5.43801,-1.45739,-4.98883,7.52226,0.0312777,0.561245,0.0005246,1.73592e-06,2208.94,11992.4,2210.27,1
245,0,0.005,0.00487675,0.00698446,-1.23342,5.96292,2.38667,6.54017,-5.4558,-1.47516,-4.99941,7.54559,0.031411,0.561164,0.00052675,1.72975e-06,2209.11,11979.4,2210.44,1
246,0,0.005,0.0048789,0.00698596,-1.23996,5.94999,2.37886,6.52678,-5.47359,-1.49292,-5.00999,7.56895,0.0315443,0.561083,0.0005289,1.72358e-06,2209.28,11966.4,2210.61,1
247,0,0.005,0.00488105,0.00698746,-1.24673,5.93705,2.37113,6.51346,-5.49091,-1.51063,-5.02014,7.5917,0.0316712,0.560986,0.00053105,1.71723e-06,2209.43,11953.1,2210.77,1
248,0,0.005,0.0048832,0.00698897,-1.25699,5.92401,2.36452,6.50114,-5.5008,-1.52748,-5.02358,7.6045,0.0317003,0.560632,0.0005332,1.70802e-06,2209.28,11933.9,2210.63,1
249,0,0.005,0.00488535,0.00699047,-1.26725,5.91096,2.35791,6.48885,-5.51069,-1.54432,-5.02703,7.61733,0.0317294,0.560278,0.00053535,1.69881e-06,2209.14,11914.8,2210.49,1
250,0,0.005,0.0048875,0.00699197,-1.27751,5.89792,2.3513,6.47658,-5.52058,-1.56116,-5.03047,7.63018,0.0317584,0.559924,0.0005375,1.68959e-06,2209,11895.7,2210.35,1
251,0,0.005,0.00488965,0.00699347,-1.28778,5.88487,2.34469,6.46434,-5.53048,-1.57801,-5.03391,7.64307,0.0317875,0.55957,0.00053965,1.68038e-06,2208.86,11876.5,2210.21,1
252,0,0.005,0.0048918,0.00699498,-1.29804,5.87183,2.33809,6.45212,-5.54037,-1.59485,-5.03736,7.65599,0.0318165,0.559216,0.0005418,1.67116e-06,2208.72,11857.4,2210.07,1
253,0,0.005,0.00489395,0.00699648,-1.3083,5.85878,2.33148,6.43993,-5.55026,-1.61169,-5.0408,7.66894,0.0318456,0.558862,0.00054395,1.66195e-06,2208.58,11838.2,2209.93,1
254,0,0.005,0.0048961,0.00699799,-1.31856,5.84574,2.32487,6.42777,-5.56016,-1.62853,-5.04424,7.68192,0.0318747,0.558509,0.0005461,1.65274e-06,2208.44,11819.1,2209.79,1
255,0,0.005,0.00489825,0.00699949,-1.32882,5.83269,2.31826,6.41563,-5.57005,-1.64538,-5.04768,7.69492,0.0319037,0.558155,0.00054825,1.64352e-06,2208.3,11799.9,2209.65,1
256,0,0.005,0.0049004,0.00700099,-1.33909,5.81964,2.31165,6.40353,-5.57994,-1.66222,-5.05113,7.70796,0.0319328,0.557801,0.0005504,1.63431e-06,2208.16,11780.8,2209.51,1
257,0,0.005,0.00490255,0.0070025,-1.34935,5.8066,2.30504,6.39144,-5.58983,-1.67906,-5.05457,7.72102,0.0319618,0.557447,0.00055255,1.62509e-06,2208.02,11761.7,2209.37,1
258,0,0.005,0.0049047,0.007004,-1.35855,5.79419,2.2984,6.37973,-5.60132,-1.69593,-5.05926,7.73609,0.0321072,0.557147,0.0005547,1.61722e-06,2207.95,11744.4,2209.31,1
259,0,0.005,0.00490685,0.00700551,-1.3626,5.78488,2.29161,6.36969,-5.6205,-1.7129,-5.07003,7.76075,0.0328161,0.557111,0.00055685,1.6158e-06,2208.22,11736,2209.61,1
260,0,0.005,0.004909,0.00700702,-1.36666,5.77556,2.28482,6.35966,-5.63968,-1.72987,-5.0808,7.78543,0.033525,0.557075,0.000559,1.61438e-06,2208.5,11727.6,2209.92,1
261,0,0.005,0.00491115,0.00700852,-1.37071,5.76624,2.27803,6.34963,-5.65886,-1.74684,-5.09157,7.81014,0.0342339,0.557039,0.00056115,1.61297e-06,2208.77,11719.3,2210.22,1
262,0,0.005,0.0049133,0.00701003,-1.37477,5.75693,2.27124,6.33962,-5.67805,-1.76381,-5.10234,7.83487,0.034943,0.557003,0.0005633,1.61155e-06,2209.05,11710.9,2210.53,1
263,0,0.005,0.00491545,0.00701154,-1.37883,5.74761,2.26445,6.32961,-5.69723,-1.78079,-5.11311,7.85961,0.0356518,0.556967,0.00056545,1.61014e-06,2209.32,11702.5,2210.83,1
264,0,0.005,0.0049176,0.00701304,-1.38288,5.73829,2.25766,6.3196,-5.71641,-1.79776,-5.12387,7.88438,0.0363607,0.556931,0.0005676,1.60872e-06,2209.59,11694.1,2211.14,1
265,0,0.005,0.00491975,0.00701455,-1.38694,5.72898,2.25087,6.30961,-5.73559,-1.81473,-5.13464,7.90916,0.0370696,0.556895,0.00056975,1.60731e-06,2209.87,11685.8,2211.44,1
266,0,0.005,0.0049219,0.00701606,-1.39364,5.71823,2.24477,6.29916,-5.74876,-1.83378,-5.14045,7.92686,0.0373966,0.5566,0.0005719,1.61159e-06,2209.91,11667.6,2211.5,1
